wd,wws
267,0.751510723346101
267.1,0.748960214180543
267.2,0.746472579043332
267.3,0.744050181507681
267.4,0.741698131597992
267.5,0.739414734981526
267.6,0.737204041555762
267.7,0.735068602520699
267.8,0.733007537734214
267.9,0.731026342177643
268,0.729124534970449
268.1,0.727302277422094
268.2,0.725566656688728
268.3,0.723913754893217
268.4,0.722346595328026
268.5,0.720869110121062
268.6,0.719478470489897
268.7,0.718179259631063
268.8,0.716971888690611
268.9,0.715854804612834
269,0.714834246915094
269.1,0.713906819981133
269.2,0.713073268024026
269.3,0.712338934517223
269.4,0.711699026367391
269.5,0.71115682475977
269.6,0.710713804599393
269.7,0.710366653964001
269.8,0.710120302126759
269.9,0.709972224114491
270,0.709920677983239
270.1,0.709972224114491
270.2,0.710120302126759
270.3,0.710366653964001
270.4,0.710713804599393
270.5,0.71115682475977
270.6,0.711699026367391
270.7,0.712338934517223
270.8,0.713073268024026
270.9,0.713906819981133
271,0.714834246915094
271.1,0.715854804612834
271.2,0.716971888690611
271.3,0.718179259631063
271.4,0.719478470489897
271.5,0.720869110121062
271.6,0.722346595328026
271.7,0.723913754893217
271.8,0.725566656688728
271.9,0.727302277422094
272,0.729124534970449
272.1,0.731026342177643
272.2,0.733007537734214
272.3,0.735068602520699
272.4,0.737204041555762
272.5,0.739414734981526
272.6,0.741698131597992
272.7,0.744050181507681
272.8,0.746472579043332
272.9,0.748960214180543
273,0.751510723346101
273.1,0.754125094991387
273.2,0.756797459385703
273.3,0.759527003855557
273.4,0.762312258910748
273.5,0.7651486501479
273.6,0.76803592392432
273.7,0.770970689004856
273.8,0.773949449942233
273.9,0.776972265521718
274,0.780034380951238
274.1,0.783133519200963
274.2,0.786268700366033
274.3,0.789435477805356
274.4,0.792632199808558
274.5,0.795856576665548
274.6,0.799105063046563
274.7,0.802376128951174
274.8,0.805666720853472
274.9,0.808973964717588
275,0.812296234810439
275.1,0.815630241610804
275.2,0.818973626984464
275.3,0.822324260240938
275.4,0.825679322258521
275.5,0.829036552890671
275.6,0.832393539537496
275.7,0.835747987758945
275.8,0.839097468583526
275.9,0.842439740485255
276,0.845772832335429
276.1,0.84909399374919
276.2,0.852401558002709
276.3,0.855693649591388
276.4,0.858967205627504
276.5,0.862221346668234
276.6,0.865453897868534
276.7,0.86866222402995
276.8,0.871845680663186
276.9,0.875001814308954
277,0.878128716993821
277.1,0.881225831351371
277.2,0.884290346375519
277.3,0.887321318579717
277.4,0.890318154571413
277.5,0.893277634297122
277.6,0.896199952561399
277.7,0.899084382259158
277.8,0.901927269278807
277.9,0.904730057903725
278,0.90749137471691
278.1,0.910208452415198
278.2,0.912882714836796
278.3,0.915512504495281
278.4,0.918096054594981
278.5,0.92063467246435
278.6,0.923126425330613
278.7,0.925570580132477
278.8,0.927968281561089
278.9,0.930317338994172
279,0.932618039295836
279.1,0.934871338387179
279.2,0.937074820137102
279.3,0.939229736935285
279.4,0.941336847389892
279.5,0.943393553818119
279.6,0.945401986275212
279.7,0.9473627123794
279.8,0.949273005115791
279.9,0.951135758385933
280,0.952951261644229
280.1,0.954717032094708
280.2,0.956436278914363
280.3,0.958109028463984
280.4,0.959733454176337
280.5,0.961312584298864
280.6,0.962846386758057
280.7,0.96433358834902
280.8,0.965777049935718
280.9,0.96717671860786
281,0.968531765562319
281.1,0.96984490254454
281.2,0.971116091762022
281.3,0.972344839286829
281.4,0.973533728520613
281.5,0.97468276936836
281.6,0.975791697415342
281.7,0.976862989104334
281.8,0.977896729926102
281.9,0.978892787644138
282,0.979853551280177
282.1,0.980779200463236
282.2,0.981669653228834
282.3,0.982527231179693
282.4,0.983352231745704
282.5,0.984144540999792
282.6,0.984906427366052
282.7,0.985638312213906
282.8,0.986339994876325
282.9,0.987013702153042
283,0.987659983170125
283.1,0.98827850586591
283.2,0.988871463143701
283.3,0.989439530053926
283.4,0.98998221270739
283.5,0.990501674053008
283.6,0.990998649684299
283.7,0.991472642429319
283.8,0.991925610053336
283.9,0.992358313847786
284,0.992770495327025
284.1,0.993163657321804
284.2,0.993538664077203
284.3,1
284.4,1
284.5,1
284.6,1
284.7,1
284.8,1
284.9,1
285,1
285.1,1
285.2,1
285.3,1
285.4,1
285.5,1
285.6,1
285.7,1
285.8,1
285.9,1
286,1
286.1,1
286.2,1
286.3,1
286.4,1
286.5,1
286.6,1
286.7,1
286.8,1
286.9,1
287,1
287.1,1
287.2,1
287.3,1
287.4,1
287.5,1
287.6,1
287.7,1
287.8,1
287.9,1
288,1
288.1,1
288.2,1
288.3,1
288.4,1
288.5,1
288.6,1
288.7,1
288.8,1
288.9,1
289,1
289.1,1
289.2,1
289.3,1
289.4,1
289.5,1
289.6,1
289.7,1
289.8,1
289.9,1
290,1
290.1,1
290.2,1
290.3,1
290.4,1
290.5,1
290.6,1
290.7,1
290.8,1
290.9,1
291,1
291.1,1
291.2,1
291.3,1
291.4,1
291.5,1
291.6,1
291.7,1
291.8,1
291.9,1
292,1
292.1,1
292.2,1
292.3,1
292.4,1
292.5,1
292.6,1
292.7,1
292.8,1
292.9,1
293,1
293.1,1
293.2,1
293.3,1
293.4,1
293.5,1
293.6,1
293.7,1
293.8,1
293.9,1
294,1
294.1,1
294.2,1
294.3,1
294.4,1
294.5,1
294.6,1
294.7,1
294.8,1
294.9,1
295,1
295.1,1
295.2,1
295.3,1
295.4,1
295.5,1
295.6,1
295.7,1
295.8,1
295.9,1
296,1
296.1,1
296.2,1
296.3,1
296.4,1
296.5,1
296.6,1
296.7,1
296.8,1
296.9,1
297,1
297.1,1
297.2,1
297.3,1
297.4,1
297.5,1
297.6,1
297.7,1
297.8,1
297.9,1
298,1
298.1,1
298.2,1
298.3,1
298.4,1
298.5,1
298.6,1
298.7,1
298.8,1
298.9,1
299,1
299.1,1
299.2,1
299.3,1
299.4,1
299.5,1
299.6,1
299.7,1
299.8,1
299.9,1
300,1
300.1,1
300.2,1
300.3,1
300.4,1
300.5,1
300.6,1
300.7,1
300.8,1
300.9,1
301,1
301.1,1
301.2,1
301.3,1
301.4,1
301.5,1
301.6,1
301.7,1
301.8,1
301.9,1
302,1
302.1,1
302.2,1
302.3,1
302.4,1
302.5,1
302.6,1
302.7,1
302.8,1
302.9,1
303,1
303.1,1
303.2,1
303.3,1
303.4,1
303.5,1
303.6,1
303.7,1
303.8,1
303.9,1
304,1
304.1,1
304.2,1
304.3,1
304.4,1
304.5,1
304.6,1
304.7,1
304.8,1
304.9,1
305,1
305.1,1
305.2,1
305.3,1
305.4,1
305.5,1
305.6,1
305.7,1
305.8,1
305.9,1
306,1
306.1,1
306.2,1
306.3,1
306.4,1
306.5,1
306.6,1
306.7,1
306.8,1
306.9,1
307,1
307.1,1
307.2,1
307.3,1
307.4,1
307.5,1
307.6,1
307.7,1
307.8,1
307.9,1
308,1
308.1,1
308.2,1
308.3,1
308.4,1
308.5,1
308.6,1
308.7,1
308.8,1
308.9,1
309,1
309.1,1
309.2,1
309.3,1
309.4,1
309.5,1
309.6,1
309.7,1
309.8,1
309.9,1
310,1
