wtg_nr,wws
0,1.0000000000000002
1,0.7790529295022297
2,0.7044837474665188
3,0.653027066228054
4,0.6131014078339698
5,0.5803786146373723
6,0.5526915571419454
7,0.528771448509819
8,0.5077983674980792
9,0.48920491202514593
